medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
0CD8FA6F439BF339F0A11D068ABE7493,FA61D921EF4257D71559B63E784DC42A,VTS,1,,2013-02-01 18:04:00,2013-02-01 18:09:00,1,300,.72,-74.010002,40.721142,-74.015182,40.718258
9532DBBBCFDC689BC867F75ED3A1799D,014BB395ECEE67BEC4831E409C43419B,VTS,1,,2013-02-01 18:30:00,2013-02-01 18:36:00,6,360,1.30,-73.975037,40.750423,-73.980156,40.737495
DC946BE49446174357FD2C6AB94C6820,05227255325110EFC70A888F1B806620,VTS,1,,2013-02-01 15:46:00,2013-02-01 15:51:00,5,300,.72,-73.862724,40.768917,-73.998245,40.727627
019319FCEB17B9B9E45763F9573DE640,A42443AE7B1E03D61C5A4D35D018AB67,VTS,1,,2013-02-01 18:36:00,2013-02-01 18:57:00,6,1260,4.23,-73.992271,40.743526,-73.980789,40.784832
C55D5C56D4C88F3EB9BB754232B36648,84EFB3B278561A2D52DDD8B911C8927B,VTS,1,,2013-02-01 15:33:00,2013-02-01 15:37:00,1,240,.50,-73.998199,40.750916,-74.002281,40.748775
AD9939EB5F70FF35E94CA7D909B7B7C7,E75C15C472D2A4D601599420DBBEA1C7,VTS,1,,2013-02-01 15:43:00,2013-02-01 15:47:00,1,240,.63,-73.989883,40.733429,-73.989883,40.733429
882DAFAA4A7737F337E01DB43B2BB810,5BF5F08AC8BA0C6675D71BF22F8C133A,VTS,1,,2013-02-01 18:59:00,2013-02-01 19:03:00,2,240,1.17,-73.956863,40.76646,-73.953323,40.778877
9CE1F241ACF6201BB96A7DD618482AB6,DE7247A0C62FA5B65BE1AABCFEAAC569,VTS,1,,2013-02-01 15:11:00,2013-02-01 15:34:00,1,1380,3.31,-73.993065,40.722664,-73.97245,40.762035
B65FA1744EEB0CA74CBFCEF42534F998,E3187B0F31077C7746305C8EC5970A59,VTS,1,,2013-02-01 18:38:00,2013-02-01 18:59:00,1,1260,2.13,-73.989235,40.736717,-73.98243,40.72052
4BB25E147A0C432D6843CD6601E3D3D5,4EF9151DBBCD16C367D0D7F0FAD79B09,VTS,1,,2013-02-01 17:29:00,2013-02-01 17:45:00,5,960,2.24,-73.963196,40.769154,-73.991707,40.763908
984981D1C37073D5B6BF9D11D2CDDB21,EE0CCD93FBD73196616037F81457E75C,VTS,1,,2013-02-01 18:40:00,2013-02-01 18:58:00,1,1080,2.25,-73.990318,40.755913,-73.980331,40.740204
DFBFA82ECA8F7059B89C3E8B93DAA377,9F9C74C1C5DF0288AAA5F6CBF87313B1,VTS,1,,2013-02-01 18:24:00,2013-02-01 18:36:00,1,720,1.10,-73.975868,40.749401,-73.977119,40.760868
19BF1BB516C4E992EA3FBAEDA73D6262,DC545D5F2A5176371D585C7FC7A0835D,VTS,1,,2013-02-01 18:41:00,2013-02-01 18:54:00,1,780,2.38,-73.954491,40.774158,-73.981834,40.761757
7E94181F851247ACE580CA73F8641E39,0893041AD047FFC989F18B0A3C4A1487,VTS,1,,2013-02-01 17:47:00,2013-02-01 17:52:00,1,300,.89,-73.96386,40.768055,-73.954323,40.770058
3A733057E9AFEC6EF6D1092A8F87850C,A8FCEFF0F0733EBD09EA113E6FA037D8,VTS,1,,2013-02-01 18:24:00,2013-02-01 18:36:00,1,720,1.01,-73.975494,40.749516,-73.985893,40.758347
311388FEEE44CE52E5583E1091117E0A,E818A0C4642C4890F7B02065445EE2B6,VTS,1,,2013-02-01 17:58:00,2013-02-01 18:03:00,6,300,1.23,-73.985641,40.778538,-73.976601,40.785511
9CAC4166F02FB8E4992C4724BCFAE759,720E73968891C85CD2F763D225C13085,VTS,1,,2013-02-01 16:22:00,2013-02-01 16:37:00,1,900,.18,-73.9869,40.750477,-73.993134,40.733955
3A144622F70AAA6E33F32E2711C270B6,9BE1EE28791AA5AFE0FAD73B3832A1AF,VTS,1,,2013-02-01 18:37:00,2013-02-01 18:51:00,1,840,1.16,-73.972092,40.757294,-73.986824,40.756321
BB02801F232FE86D4F1897BAF69D4AA8,72C8F74ECFE27FD5C6E1271285C24461,VTS,1,,2013-02-01 17:59:00,2013-02-01 18:06:00,5,420,1.09,-73.958809,40.778175,-73.955864,40.767956
A3187484C9A61265F19BAB381A8E1328,16733381D74EA09F19398808940A15BD,VTS,1,,2013-02-01 18:40:00,2013-02-01 18:57:00,1,1020,3.39,-73.99334,40.742065,-73.957161,40.766308
60E1BCBE0FC7D9E37E3B4A3AF604E403,49A30131903BB5BD9C1AFAE2B49B1A5F,VTS,1,,2013-02-01 16:39:00,2013-02-01 17:08:00,1,1740,15.09,-73.870567,40.77354,-74.011566,40.703491
E7346F66CD23B88056563B84EDD1A358,5AF6F474EBAE5616223330576D0F3D8F,VTS,1,,2013-02-01 16:51:00,2013-02-01 17:06:00,1,900,2.98,-73.973518,40.752647,-74.010086,40.720871
7FF780FA14EFBF05B270E18B0A38B678,7078B82782A18CBBD7A275572FD1AFC2,VTS,1,,2013-02-01 18:27:00,2013-02-01 18:33:00,1,360,.43,-73.994034,40.690811,-73.992729,40.688828
79A9C0A73182A299B44F70C449BED41E,ED7AD7A6399C40B7EBF2B55B60319631,VTS,1,,2013-02-01 18:29:00,2013-02-01 18:54:00,5,1500,12.90,-74.014351,40.715462,-73.859276,40.728844
F9A04D246B9BF0C5437A61CD89FF7BF1,EA30D545AED19165495BF05E37042EE0,VTS,1,,2013-02-01 18:31:00,2013-02-01 18:44:00,1,780,1.56,-73.977051,40.75312,-73.990486,40.766373
3AE97F87BD1EADD5889B7DB23FB8AF06,D1AEEB39CAD8AB5ABDBD21CC9524581E,VTS,1,,2013-02-01 16:58:00,2013-02-01 17:08:00,6,600,1.85,-73.9664,40.794853,-73.954689,40.779163
A5D125F5550BE7822FC6EE156E37733A,8C25B80C13FE9A642D82EE6E5B157C39,VTS,1,,2013-02-01 18:12:00,2013-02-01 18:47:00,1,2100,12.86,-73.864944,40.770901,-73.994072,40.743587
FE492381CD1CDD234E12E8817EAAA1FA,D91F1C1E8F632BBD46E3F5293A8B28B9,VTS,1,,2013-02-01 16:59:00,2013-02-01 17:03:00,5,240,.69,-73.973396,40.75436,-73.980003,40.74575
6F9620ED8344537A5DF87711B6A5B561,B986A27B349469F521EE108348C5C1ED,VTS,1,,2013-02-01 18:51:00,2013-02-01 18:56:00,3,300,.62,-73.945404,40.778488,-73.987305,40.748848
06EA2430B52B18E8C03A7EF59C487146,6B005E86ED9ADA04A648D1ABFC2A332C,VTS,1,,2013-02-01 16:35:00,2013-02-01 16:37:00,1,120,.57,-73.967049,40.761211,-73.963577,40.765533
63E1CE031EDB33209F200A44A2A50532,DCD6A3DA3488EF99AAC46FE0EF41449B,VTS,1,,2013-02-01 18:55:00,2013-02-01 19:04:00,1,540,.12,-73.986115,40.739922,-73.988907,40.726822
DB93B6DFEEDF2A8E3CDD50CE57EC2E0D,02549796E35A5854B62C93CE04CD5478,VTS,1,,2013-02-01 16:58:00,2013-02-01 17:12:00,1,840,2.46,-73.967789,40.792648,-73.940117,40.803257
22EA718B1B668027A26F1A817B608AC1,BBCF3E75A6A224944F9157713888B462,VTS,1,,2013-02-01 18:31:00,2013-02-01 18:37:00,1,360,.94,-73.966888,40.804138,-73.956291,40.801533
C4F644EE1729839CFF3025417934CB69,3E1B573FC57E3904923F170EB8858D53,VTS,1,,2013-02-01 18:37:00,2013-02-01 18:46:00,6,540,1.09,-73.975899,40.763939,-73.975502,40.75222
8D6F8CB4DA080C3726BE8D3996254986,14A088229C693E1B173BE3C33873F448,VTS,1,,2013-02-01 18:39:00,2013-02-01 18:52:00,1,780,1.50,-73.989937,40.735188,-73.997528,40.729198
079E2EE80E3CFA17EB826FDF4DF66C36,CEEC233A257583FE54BF7AC949526247,VTS,1,,2013-02-01 16:34:00,2013-02-01 16:38:00,1,240,.87,-73.975868,40.745033,-73.979568,40.74987
D623C90327F3253FEF1B5F628C2C054B,1DAF7D57E8443EA81E03A73E0ACE3976,VTS,1,,2013-02-01 17:04:00,2013-02-01 17:12:00,1,480,1.32,-74.0056,40.740646,-73.997025,40.72541
CB7268314C103D3A50006EFF8CEEA607,21E917081CDF584191B87E1B1106FC1A,VTS,1,,2013-02-01 16:44:00,2013-02-01 16:57:00,6,780,2.37,-73.965919,40.805443,-73.952995,40.786098
F743D283C54D021DED6ED5BE733BB238,D56A3F352F0F2287527562DF22317B5B,VTS,1,,2013-02-01 18:45:00,2013-02-01 18:57:00,1,720,1.85,-73.984207,40.737324,-74.003769,40.732048
F77D7F0CAAAFD815530DA3601899D25E,D136C0F99A3C345EF63B419C3DB8A670,VTS,1,,2013-02-01 18:45:00,2013-02-01 18:48:00,1,180,.95,-73.955452,40.768391,-73.948822,40.777351
4976D325EF952FE6CE9856CD943547CC,BC2CEA71D10BA765E22C210C355CE00B,VTS,1,,2013-02-01 18:50:00,2013-02-01 18:56:00,4,360,1.71,-73.937492,40.797558,-73.952141,40.77721
841DB385675243BD56791C6CDADE0819,605FD7CCAFAC7379C7E07E4152579D3F,VTS,1,,2013-02-01 18:40:00,2013-02-01 18:46:00,1,360,.78,-73.999542,40.753952,-73.992195,40.758293
9DB11FA49C0B4C8615035B89D8E25ADF,2FBA137DBA31CEBB9CC3C8F08305A03A,VTS,1,,2013-02-01 18:44:00,2013-02-01 18:48:00,6,240,.85,-73.950943,40.779106,-73.957672,40.769688
485660759C8E1F423366B5FB8963E8E4,881E54105A2342D37E3E849E41B9F7D4,VTS,1,,2013-02-01 18:47:00,2013-02-01 19:00:00,1,780,1.25,-73.983398,40.750294,-73.996567,40.74279
00C0D6B69E6F5960172489EF1F0DB20F,2247CF491CEF12501C24456380548B2A,VTS,1,,2013-02-01 18:27:00,2013-02-01 18:40:00,6,780,1.13,-73.985588,40.762253,-73.990425,40.750961
06A66337E6193BB25EAE57ECFC016898,FEAE1AAE2CF66518DBE954457093B09B,VTS,1,,2013-02-01 18:31:00,2013-02-01 18:44:00,5,780,3.00,-73.982895,40.766998,-73.948837,40.773651
D2897CA9258A622CA97A048C21083B1C,0FF7EBDE56545464BE3CB7D967A35A65,VTS,1,,2013-02-01 18:34:00,2013-02-01 18:46:00,1,720,2.48,-73.981125,40.767689,-73.957954,40.782139
11DF9373A46893FEA6B3C9BC6568745F,9B9EA2478BB2FE67C5A5ED5E4C450A50,VTS,1,,2013-02-01 18:44:00,2013-02-01 18:56:00,2,720,2.21,-73.976875,40.790279,-73.980598,40.766804
9EEEEEF14E3AC8A40749FD6EEDE87B11,CD6BAD68724A2280D3F2333FC3A008E5,VTS,1,,2013-02-01 18:38:00,2013-02-01 19:00:00,1,1320,6.61,-73.961029,40.812168,-73.991669,40.744984
9FB7A7C1D7B960D8B17829145C6A1CF2,7F3D69F83D48676C4C73F010AAC99EE6,VTS,1,,2013-02-01 16:54:00,2013-02-01 17:06:00,1,720,2.06,-73.950134,40.786972,-73.969795,40.763836
B5B3277A071E6FABA59080A3B4F9E675,757077F7EC5C181FB7AEE0D2703EFEEE,VTS,1,,2013-02-01 18:44:00,2013-02-01 18:50:00,6,360,.98,-73.997253,40.741711,-74.008209,40.737831
12FAD213D956882818BC2ADD04C65E4E,9C2E920074B6858D8BF5CBCED6DE0F63,VTS,1,,2013-02-01 18:44:00,2013-02-01 18:51:00,6,420,2.08,-74.010063,40.720993,-74.008865,40.741947
3FFC48DBEB9D0179948B8E9E5D84D5D0,D8E8E0D52B335B01FDF3CD0ABE9C4C4E,VTS,1,,2013-02-01 18:19:00,2013-02-01 18:42:00,1,1380,1.70,-73.784813,40.64859,-73.991814,40.749432
299D366EE8BC7D8C3B44B9EB9BAF9F22,69082D3DEA4E5E9299AD375184EF52BA,VTS,1,,2013-02-01 18:44:00,2013-02-01 18:46:00,3,120,.42,-73.978355,40.783276,-73.975021,40.787712
16DE285F5C750012FFD02341B79977B2,1C87068DB339BBB8157FE87687C376DB,VTS,1,,2013-02-01 16:35:00,2013-02-01 17:05:00,6,1800,11.65,-74.002304,40.714993,-73.871048,40.771873
253508A1EBFC63BF5DFB4361EAE83703,A62733315C09BA962ACAB66CD460C981,VTS,1,,2013-02-01 18:37:00,2013-02-01 18:49:00,3,720,1.66,-73.963776,40.774368,-73.965004,40.756828
4F4CA97166A04A4551611769E2C01016,1558F9BC6FAD478B36A2FF4169DFFF8E,VTS,1,,2013-02-01 18:32:00,2013-02-01 18:39:00,2,420,1.00,-73.974518,40.696434,-73.968277,40.690514
A7C8AC875D01F7270F14ACE56C98B89D,AFD2B319B2455F67B1C59E32921690CF,VTS,1,,2013-02-01 18:45:00,2013-02-01 18:53:00,1,480,1.26,-73.967133,40.80373,-73.970474,40.789181
C0CCA061A630C33F7739A7EE0714E2F8,17F69C23B41CEC6CD82163D00D722E57,VTS,1,,2013-02-01 18:15:00,2013-02-01 18:46:00,2,1860,6.00,-73.988243,40.734463,-73.967438,40.801239
B0D8DBE78A60485B9BFF22EE1A3AF081,904DB583CC701A7BE6F483CDB2D470D5,VTS,1,,2013-02-01 18:19:00,2013-02-01 18:25:00,2,360,1.07,-73.967552,40.76313,-73.965523,40.771614
A6699B6310BFDF8D1EE42C12622D94FA,66C6E65E8D6476B8DDA075A01D63E78A,VTS,1,,2013-02-01 18:39:00,2013-02-01 19:00:00,2,1260,7.89,-73.983536,40.722107,-73.889862,40.751259
CF72BBD4470B9F1A6C2FB4DD54D56A56,DA1CA5E37E96DB8DA9F038C43ABEE62C,VTS,2,,2013-02-01 15:59:00,2013-02-01 16:52:00,5,3180,17.91,-73.790703,40.645226,-73.987083,40.759365
2F8670359E7D870199CA23B2DA19C279,E4F513C03A53EA0710AA9F2C04EB26F5,VTS,1,,2013-02-01 18:34:00,2013-02-01 18:44:00,2,600,1.48,-74.003487,40.748501,-74.001633,40.735497
2E10C8A1D7A8355FC9D82CDB29569379,ABD99AEEFC13BCDCA43B9E65F326D9CF,VTS,1,,2013-02-01 18:24:00,2013-02-01 18:43:00,1,1140,2.15,-73.958763,40.764297,-73.980446,40.753185
EFA4C7D3C558591F8161A1F30E7CCB8B,D5195813586DB8BC7CB695315339FD1D,VTS,1,,2013-02-01 18:32:00,2013-02-01 18:38:00,6,360,1.27,-73.967705,40.765526,-73.955841,40.779072
9A7B15240D64B8C447FDAC7445D3A4A7,C674A19FC341C4564CD2A8D680E6EAE2,VTS,1,,2013-02-01 16:51:00,2013-02-01 17:02:00,3,660,1.59,-73.958237,40.765182,-73.9599,40.779392
3418135604CD3F357DD9577AF978C5C0,B2AE59450ECEF947452D68988D0674E8,VTS,1,,2013-02-01 16:59:00,2013-02-01 17:03:00,5,240,1.01,-73.98362,40.725937,-73.989708,40.735512
D5C7CD37EA4D372D00F0A681CDC93F11,5BAFA67E50E8A2AE7084D64F4643C5EC,VTS,1,,2013-02-01 18:24:00,2013-02-01 18:34:00,6,600,1.59,-73.985756,40.698807,-73.998306,40.729603
